Time,Angelo HQ SF Eel Gage Water Temp Outside CS450 degC,Angelo HQ SF Eel Gage Water Temp Outside degC
1/7/2021 12:00,7.829,
1/7/2021 12:05,7.836,
1/7/2021 12:10,7.842,
1/7/2021 12:15,7.848,
1/7/2021 12:20,7.855,
1/7/2021 12:25,7.862,
1/7/2021 12:30,7.87,
1/7/2021 12:35,7.88,
1/7/2021 12:40,7.893,
1/7/2021 12:45,7.907,
1/7/2021 12:50,7.92,
1/7/2021 12:55,7.931,
1/7/2021 13:00,7.943,
1/7/2021 13:05,7.954,
1/7/2021 13:10,7.966,
1/7/2021 13:15,7.978,
1/7/2021 13:20,7.989,
1/7/2021 13:25,8,
1/7/2021 13:30,8.01,
1/7/2021 13:35,8.02,
1/7/2021 13:40,8.03,
1/7/2021 13:45,8.04,
1/7/2021 13:50,8.05,
1/7/2021 13:55,8.06,
1/7/2021 14:00,8.07,
1/7/2021 14:05,8.08,
1/7/2021 14:10,8.09,
1/7/2021 14:15,8.09,
1/7/2021 14:20,8.1,
1/7/2021 14:25,8.11,
1/7/2021 14:30,8.12,
1/7/2021 14:35,8.12,
1/7/2021 14:40,8.13,
1/7/2021 14:45,8.13,
1/7/2021 14:50,8.14,
1/7/2021 14:55,8.14,
1/7/2021 15:00,8.15,
1/7/2021 15:05,8.15,
1/7/2021 15:10,8.15,
1/7/2021 15:15,8.16,
1/7/2021 15:20,8.16,
1/7/2021 15:25,8.16,
1/7/2021 15:30,8.16,
1/7/2021 15:35,8.17,
1/7/2021 15:40,8.17,
1/7/2021 15:45,8.17,
1/7/2021 15:50,8.17,
1/7/2021 15:55,8.17,
1/7/2021 16:00,8.18,
1/7/2021 16:05,8.18,
1/7/2021 16:10,8.18,
1/7/2021 16:15,8.18,
1/7/2021 16:20,8.18,
1/7/2021 16:25,8.18,
1/7/2021 16:30,8.18,
1/7/2021 16:35,8.18,
1/7/2021 16:40,8.19,
1/7/2021 16:45,8.19,
1/7/2021 16:50,8.19,
1/7/2021 16:55,8.19,
1/7/2021 17:00,8.19,
1/7/2021 17:05,8.2,
1/7/2021 17:10,8.2,
1/7/2021 17:15,8.2,
1/7/2021 17:20,8.2,
1/7/2021 17:25,8.2,
1/7/2021 17:30,8.21,
1/7/2021 17:35,8.21,
1/7/2021 17:40,8.21,
1/7/2021 17:45,8.21,
1/7/2021 17:50,8.21,
1/7/2021 17:55,8.22,
1/7/2021 18:00,8.22,
1/7/2021 18:05,8.22,
1/7/2021 18:10,8.22,
1/7/2021 18:15,8.22,
1/7/2021 18:20,8.22,
1/7/2021 18:25,8.23,
1/7/2021 18:30,8.23,
1/7/2021 18:35,8.23,
1/7/2021 18:40,8.23,
1/7/2021 18:45,8.23,
1/7/2021 18:50,8.23,
1/7/2021 18:55,8.23,
1/7/2021 19:00,8.23,
1/7/2021 19:05,8.23,
1/7/2021 19:10,8.23,
1/7/2021 19:15,8.24,
1/7/2021 19:20,8.24,
1/7/2021 19:25,8.24,
1/7/2021 19:30,8.24,
1/7/2021 19:35,8.24,
1/7/2021 19:40,8.24,
1/7/2021 19:45,8.24,
1/7/2021 19:50,8.24,
1/7/2021 19:55,8.24,
1/7/2021 20:00,8.24,
1/7/2021 20:05,8.24,
1/7/2021 20:10,8.25,
1/7/2021 20:15,8.25,
1/7/2021 20:20,8.25,
1/7/2021 20:25,8.25,
1/7/2021 20:30,8.25,
1/7/2021 20:35,8.25,
1/7/2021 20:40,8.26,
1/7/2021 20:45,8.26,
1/7/2021 20:50,8.26,
1/7/2021 20:55,8.26,
1/7/2021 21:00,8.26,
1/7/2021 21:05,8.26,
1/7/2021 21:10,8.27,
1/7/2021 21:15,8.27,
1/7/2021 21:20,8.27,
1/7/2021 21:25,8.27,
1/7/2021 21:30,8.27,
1/7/2021 21:35,8.27,
1/7/2021 21:40,8.27,
1/7/2021 21:45,8.27,
1/7/2021 21:50,8.27,
1/7/2021 21:55,8.27,
1/7/2021 22:00,8.27,
1/7/2021 22:05,8.27,
1/7/2021 22:10,8.27,
1/7/2021 22:15,8.27,
1/7/2021 22:20,8.27,
1/7/2021 22:25,8.27,
1/7/2021 22:30,8.27,
1/7/2021 22:35,8.28,
1/7/2021 22:40,8.28,
1/7/2021 22:45,8.28,
1/7/2021 22:50,8.28,
1/7/2021 22:55,8.28,
1/7/2021 23:00,8.28,
1/7/2021 23:05,8.28,
1/7/2021 23:10,8.29,
1/7/2021 23:15,8.29,
1/7/2021 23:20,8.29,
1/7/2021 23:25,8.29,
1/7/2021 23:30,8.29,
1/7/2021 23:35,8.29,
1/7/2021 23:40,8.3,
1/7/2021 23:45,8.3,
1/7/2021 23:50,8.3,
1/7/2021 23:55,8.3,
1/8/2021 0:00,8.3,
1/8/2021 0:05,8.3,
1/8/2021 0:10,8.31,
1/8/2021 0:15,8.31,
1/8/2021 0:20,8.31,
1/8/2021 0:25,8.31,
1/8/2021 0:30,8.31,
1/8/2021 0:35,8.32,
1/8/2021 0:40,8.32,
1/8/2021 0:45,8.32,
1/8/2021 0:50,8.32,
1/8/2021 0:55,8.32,
1/8/2021 1:00,8.33,
1/8/2021 1:05,8.33,
1/8/2021 1:10,8.33,
1/8/2021 1:15,8.33,
1/8/2021 1:20,8.33,
1/8/2021 1:25,8.33,
1/8/2021 1:30,8.34,
1/8/2021 1:35,8.34,
1/8/2021 1:40,8.34,
1/8/2021 1:45,8.34,
1/8/2021 1:50,8.34,
1/8/2021 1:55,8.34,
1/8/2021 2:00,8.35,
1/8/2021 2:05,8.35,
1/8/2021 2:10,8.35,
1/8/2021 2:15,8.35,
1/8/2021 2:20,8.35,
1/8/2021 2:25,8.36,
1/8/2021 2:30,8.36,
1/8/2021 2:35,8.36,
1/8/2021 2:40,8.36,
1/8/2021 2:45,8.36,
1/8/2021 2:50,8.37,
1/8/2021 2:55,8.37,
1/8/2021 3:00,8.37,
1/8/2021 3:05,8.37,
1/8/2021 3:10,8.38,
1/8/2021 3:15,8.38,
1/8/2021 3:20,8.38,
1/8/2021 3:25,8.39,
1/8/2021 3:30,8.39,
1/8/2021 3:35,8.39,
1/8/2021 3:40,8.4,
1/8/2021 3:45,8.4,
1/8/2021 3:50,8.41,
1/8/2021 3:55,8.41,
1/8/2021 4:00,8.41,
1/8/2021 4:05,8.42,
1/8/2021 4:10,8.42,
1/8/2021 4:15,8.43,
1/8/2021 4:20,8.43,
1/8/2021 4:25,8.44,
1/8/2021 4:30,8.44,
1/8/2021 4:35,8.45,
1/8/2021 4:40,8.45,
1/8/2021 4:45,8.45,
1/8/2021 4:50,8.45,
1/8/2021 4:55,8.45,
1/8/2021 5:00,8.45,
1/8/2021 5:05,8.45,
1/8/2021 5:10,8.45,
1/8/2021 5:15,8.45,
1/8/2021 5:20,8.45,
1/8/2021 5:25,8.45,
1/8/2021 5:30,8.45,
1/8/2021 5:35,8.45,
1/8/2021 5:40,8.45,
1/8/2021 5:45,8.45,
1/8/2021 5:50,8.45,
1/8/2021 5:55,8.45,
1/8/2021 6:00,8.45,
1/8/2021 6:05,8.46,
1/8/2021 6:10,8.46,
1/8/2021 6:15,8.45,
1/8/2021 6:20,8.45,
1/8/2021 6:25,8.45,
1/8/2021 6:30,8.45,
1/8/2021 6:35,8.45,
1/8/2021 6:40,8.45,
1/8/2021 6:45,8.45,
1/8/2021 6:50,8.45,
1/8/2021 6:55,8.44,
1/8/2021 7:00,8.44,
1/8/2021 7:05,8.44,
1/8/2021 7:10,8.43,
1/8/2021 7:15,8.43,
1/8/2021 7:20,8.42,
1/8/2021 7:25,8.42,
1/8/2021 7:30,8.41,
1/8/2021 7:35,8.4,
1/8/2021 7:40,8.39,
1/8/2021 7:45,8.38,
1/8/2021 7:50,8.37,
1/8/2021 7:55,8.37,
1/8/2021 8:00,8.36,
1/8/2021 8:05,8.35,
1/8/2021 8:10,8.35,
1/8/2021 8:15,8.34,
1/8/2021 8:20,8.34,
1/8/2021 8:25,8.33,
1/8/2021 8:30,8.33,
1/8/2021 8:35,8.33,
1/8/2021 8:40,8.33,
1/8/2021 8:45,8.33,
1/8/2021 8:50,8.33,
1/8/2021 8:55,8.33,
1/8/2021 9:00,8.33,
1/8/2021 9:05,8.33,
1/8/2021 9:10,8.33,
1/8/2021 9:15,8.34,
1/8/2021 9:20,8.34,
1/8/2021 9:25,8.34,
1/8/2021 9:30,8.34,
1/8/2021 9:35,8.34,
1/8/2021 9:40,8.34,
1/8/2021 9:45,8.34,
1/8/2021 9:50,8.34,
1/8/2021 9:55,8.34,
1/8/2021 10:00,8.34,
1/8/2021 10:05,8.35,
1/8/2021 10:10,8.35,
1/8/2021 10:15,8.35,
1/8/2021 10:20,8.35,
1/8/2021 10:25,8.35,
1/8/2021 10:30,8.36,
1/8/2021 10:35,8.36,
1/8/2021 10:40,8.37,
1/8/2021 10:45,8.37,
1/8/2021 10:50,8.38,
1/8/2021 10:55,8.39,
1/8/2021 11:00,8.4,
1/8/2021 11:05,8.4,
1/8/2021 11:10,8.41,
1/8/2021 11:15,8.42,
1/8/2021 11:20,8.43,
1/8/2021 11:25,8.45,
1/8/2021 11:30,8.46,
1/8/2021 11:35,8.47,
1/8/2021 11:40,8.47,
1/8/2021 11:45,8.48,
1/8/2021 11:50,8.49,
1/8/2021 11:55,8.51,
1/8/2021 12:00,8.52,
1/8/2021 12:05,8.53,
1/8/2021 12:10,8.54,
1/8/2021 12:15,8.54,
1/8/2021 12:20,8.55,
1/8/2021 12:25,8.57,
1/8/2021 12:30,8.58,
1/8/2021 12:35,8.59,
1/8/2021 12:40,8.6,
1/8/2021 12:45,8.61,
1/8/2021 12:50,8.62,
1/8/2021 12:55,8.63,
1/8/2021 13:00,8.64,
1/8/2021 13:05,8.65,
1/8/2021 13:10,8.66,
1/8/2021 13:15,8.67,
1/8/2021 13:20,8.68,
1/8/2021 13:25,8.69,
1/8/2021 13:30,8.7,
1/8/2021 13:35,8.71,
1/8/2021 13:40,8.72,
1/8/2021 13:45,8.73,
1/8/2021 13:50,8.74,
1/8/2021 13:55,8.75,
1/8/2021 14:00,8.76,
1/8/2021 14:05,8.76,
1/8/2021 14:10,8.77,
1/8/2021 14:15,8.78,
1/8/2021 14:20,8.78,
1/8/2021 14:25,8.78,
1/8/2021 14:30,8.79,
1/8/2021 14:35,8.79,
1/8/2021 14:40,8.79,
1/8/2021 14:45,8.79,
1/8/2021 14:50,8.79,
1/8/2021 14:55,8.79,
1/8/2021 15:00,8.79,
1/8/2021 15:05,8.79,
1/8/2021 15:10,8.79,
1/8/2021 15:15,8.79,
1/8/2021 15:20,8.78,
1/8/2021 15:25,8.78,
1/8/2021 15:30,8.78,
1/8/2021 15:35,8.77,
1/8/2021 15:40,8.77,
1/8/2021 15:45,8.77,
1/8/2021 15:50,8.76,
1/8/2021 15:55,8.76,
1/8/2021 16:00,8.76,
1/8/2021 16:05,8.76,
1/8/2021 16:10,8.76,
1/8/2021 16:15,8.76,
1/8/2021 16:20,8.75,
1/8/2021 16:25,8.75,
1/8/2021 16:30,8.75,
1/8/2021 16:35,8.75,
1/8/2021 16:40,8.75,
1/8/2021 16:45,8.75,
1/8/2021 16:50,8.75,
1/8/2021 16:55,8.75,
1/8/2021 17:00,8.75,
1/8/2021 17:05,8.74,
1/8/2021 17:10,8.74,
1/8/2021 17:15,8.74,
1/8/2021 17:20,8.73,
1/8/2021 17:25,8.73,
1/8/2021 17:30,8.73,
1/8/2021 17:35,8.72,
1/8/2021 17:40,8.72,
1/8/2021 17:45,8.71,
1/8/2021 17:50,8.71,
1/8/2021 17:55,8.7,
1/8/2021 18:00,8.7,
1/8/2021 18:05,8.7,
1/8/2021 18:10,8.69,
1/8/2021 18:15,8.68,
1/8/2021 18:20,8.68,
1/8/2021 18:25,8.67,
1/8/2021 18:30,8.67,
1/8/2021 18:35,8.66,
1/8/2021 18:40,8.66,
1/8/2021 18:45,8.65,
1/8/2021 18:50,8.65,
1/8/2021 18:55,8.64,
1/8/2021 19:00,8.64,
1/8/2021 19:05,8.63,
1/8/2021 19:10,8.63,
1/8/2021 19:15,8.62,
1/8/2021 19:20,8.62,
1/8/2021 19:25,8.61,
1/8/2021 19:30,8.61,
1/8/2021 19:35,8.6,
1/8/2021 19:40,8.6,
1/8/2021 19:45,8.6,
1/8/2021 19:50,8.59,
1/8/2021 19:55,8.59,
1/8/2021 20:00,8.58,
1/8/2021 20:05,8.57,
1/8/2021 20:10,8.57,
1/8/2021 20:15,8.56,
1/8/2021 20:20,8.56,
1/8/2021 20:25,8.55,
1/8/2021 20:30,8.55,
1/8/2021 20:35,8.54,
1/8/2021 20:40,8.54,
1/8/2021 20:45,8.53,
1/8/2021 20:50,8.53,
1/8/2021 20:55,8.52,
1/8/2021 21:00,8.52,
1/8/2021 21:05,8.51,
1/8/2021 21:10,8.51,
1/8/2021 21:15,8.5,
1/8/2021 21:20,8.5,
1/8/2021 21:25,8.5,
1/8/2021 21:30,8.49,
1/8/2021 21:35,8.49,
1/8/2021 21:40,8.48,
1/8/2021 21:45,8.48,
1/8/2021 21:50,8.47,
1/8/2021 21:55,8.47,
1/8/2021 22:00,8.46,
1/8/2021 22:05,8.46,
1/8/2021 22:10,8.45,
1/8/2021 22:15,8.45,
1/8/2021 22:20,8.44,
1/8/2021 22:25,8.43,
1/8/2021 22:30,8.43,
1/8/2021 22:35,8.42,
1/8/2021 22:40,8.42,
1/8/2021 22:45,8.41,
1/8/2021 22:50,8.41,
1/8/2021 22:55,8.4,
1/8/2021 23:00,8.4,
1/8/2021 23:05,8.39,
1/8/2021 23:10,8.39,
1/8/2021 23:15,8.38,
1/8/2021 23:20,8.38,
1/8/2021 23:25,8.37,
1/8/2021 23:30,8.37,
1/8/2021 23:35,8.36,
1/8/2021 23:40,8.36,
1/8/2021 23:45,8.35,
1/8/2021 23:50,8.35,
1/8/2021 23:55,8.34,
1/9/2021 0:00,8.33,
1/9/2021 0:05,8.33,
1/9/2021 0:10,8.32,
1/9/2021 0:15,8.31,
1/9/2021 0:20,8.31,
1/9/2021 0:25,8.3,
1/9/2021 0:30,8.3,
1/9/2021 0:35,8.29,
1/9/2021 0:40,8.28,
1/9/2021 0:45,8.28,
1/9/2021 0:50,8.27,
1/9/2021 0:55,8.26,
1/9/2021 1:00,8.26,
1/9/2021 1:05,8.25,
1/9/2021 1:10,8.25,
1/9/2021 1:15,8.24,
1/9/2021 1:20,8.23,
1/9/2021 1:25,8.23,
1/9/2021 1:30,8.22,
1/9/2021 1:35,8.21,
1/9/2021 1:40,8.21,
1/9/2021 1:45,8.2,
1/9/2021 1:50,8.19,
1/9/2021 1:55,8.18,
1/9/2021 2:00,8.18,
1/9/2021 2:05,8.17,
1/9/2021 2:10,8.16,
1/9/2021 2:15,8.15,
1/9/2021 2:20,8.15,
1/9/2021 2:25,8.14,
1/9/2021 2:30,8.13,
1/9/2021 2:35,8.12,
1/9/2021 2:40,8.12,
1/9/2021 2:45,8.11,
1/9/2021 2:50,8.1,
1/9/2021 2:55,8.09,
1/9/2021 3:00,8.08,
1/9/2021 3:05,8.08,
1/9/2021 3:10,8.07,
1/9/2021 3:15,8.06,
1/9/2021 3:20,8.05,
1/9/2021 3:25,8.05,
1/9/2021 3:30,8.04,
1/9/2021 3:35,8.03,
1/9/2021 3:40,8.02,
1/9/2021 3:45,8.01,
1/9/2021 3:50,8,
1/9/2021 3:55,7.992,
1/9/2021 4:00,7.982,
1/9/2021 4:05,7.973,
1/9/2021 4:10,7.964,
1/9/2021 4:15,7.956,
1/9/2021 4:20,7.946,
1/9/2021 4:25,7.936,
1/9/2021 4:30,7.927,
1/9/2021 4:35,7.916,
1/9/2021 4:40,7.907,
1/9/2021 4:45,7.897,
1/9/2021 4:50,7.887,
1/9/2021 4:55,7.877,
1/9/2021 5:00,7.867,
1/9/2021 5:05,7.856,
1/9/2021 5:10,7.846,
1/9/2021 5:15,7.836,
1/9/2021 5:20,7.827,
1/9/2021 5:25,7.818,
1/9/2021 5:30,7.807,
1/9/2021 5:35,7.798,
1/9/2021 5:40,7.789,
1/9/2021 5:45,7.78,
1/9/2021 5:50,7.771,
1/9/2021 5:55,7.762,
1/9/2021 6:00,7.753,
1/9/2021 6:05,7.745,
1/9/2021 6:10,7.736,
1/9/2021 6:15,7.727,
1/9/2021 6:20,7.717,
1/9/2021 6:25,7.708,
1/9/2021 6:30,7.698,
1/9/2021 6:35,7.688,
1/9/2021 6:40,7.678,
1/9/2021 6:45,7.668,
1/9/2021 6:50,7.659,
1/9/2021 6:55,7.65,
1/9/2021 7:00,7.641,
1/9/2021 7:05,7.631,
1/9/2021 7:10,7.622,
1/9/2021 7:15,7.612,
1/9/2021 7:20,7.603,
1/9/2021 7:25,7.594,
1/9/2021 7:30,7.585,
1/9/2021 7:35,7.576,
1/9/2021 7:40,7.566,
1/9/2021 7:45,7.558,
1/9/2021 7:50,7.55,
1/9/2021 7:55,7.541,
1/9/2021 8:00,7.534,
1/9/2021 8:05,7.526,
1/9/2021 8:10,7.518,
1/9/2021 8:15,7.511,
1/9/2021 8:20,7.504,
1/9/2021 8:25,7.496,
1/9/2021 8:30,7.488,
1/9/2021 8:35,7.481,
1/9/2021 8:40,7.474,
1/9/2021 8:45,7.467,
1/9/2021 8:50,7.46,
1/9/2021 8:55,7.453,
1/9/2021 9:00,7.447,
1/9/2021 9:05,7.44,
1/9/2021 9:10,7.434,
1/9/2021 9:15,7.428,
1/9/2021 9:20,7.424,
1/9/2021 9:25,7.419,
1/9/2021 9:30,7.414,
1/9/2021 9:35,7.41,
1/9/2021 9:40,7.406,
1/9/2021 9:45,7.402,
1/9/2021 9:50,7.398,
1/9/2021 9:55,7.394,
1/9/2021 10:00,7.389,
1/9/2021 10:05,7.384,
1/9/2021 10:10,7.38,
1/9/2021 10:15,7.376,
1/9/2021 10:20,7.373,
1/9/2021 10:25,7.369,
1/9/2021 10:30,7.365,
1/9/2021 10:35,7.361,
1/9/2021 10:40,7.357,
1/9/2021 10:45,7.354,
1/9/2021 10:50,7.352,
1/9/2021 10:55,7.349,
1/9/2021 11:00,7.348,
1/9/2021 11:05,7.347,
1/9/2021 11:10,7.346,
1/9/2021 11:15,7.347,
1/9/2021 11:20,7.348,
1/9/2021 11:25,7.349,
1/9/2021 11:30,7.353,
1/9/2021 11:35,7.356,
1/9/2021 11:40,7.36,
1/9/2021 11:45,7.365,
1/9/2021 11:50,7.37,
1/9/2021 11:55,7.375,
1/9/2021 12:00,7.381,
1/9/2021 12:05,7.387,
1/9/2021 12:10,7.394,
1/9/2021 12:15,7.4,
1/9/2021 12:20,7.408,
1/9/2021 12:25,7.416,
1/9/2021 12:30,7.424,
1/9/2021 12:35,7.433,
1/9/2021 12:40,7.443,
1/9/2021 12:45,7.455,
1/9/2021 12:50,7.466,
1/9/2021 12:55,7.478,
1/9/2021 13:00,7.489,
1/9/2021 13:05,7.502,
1/9/2021 13:10,7.515,
1/9/2021 13:15,7.529,
1/9/2021 13:20,7.542,
1/9/2021 13:25,7.556,
1/9/2021 13:30,7.569,
1/9/2021 13:35,7.583,
1/9/2021 13:40,7.597,
1/9/2021 13:45,7.61,
1/9/2021 13:50,7.623,
1/9/2021 13:55,7.637,
1/9/2021 14:00,7.649,
1/9/2021 14:05,7.661,
1/9/2021 14:10,7.673,
1/9/2021 14:15,7.684,
1/9/2021 14:20,7.695,
1/9/2021 14:25,7.704,
1/9/2021 14:30,7.713,
1/9/2021 14:35,7.72,
1/9/2021 14:40,7.727,
1/9/2021 14:45,7.733,
1/9/2021 14:50,7.738,
1/9/2021 14:55,7.741,
1/9/2021 15:00,7.744,
1/9/2021 15:05,7.745,
1/9/2021 15:10,7.745,
1/9/2021 15:15,7.745,
1/9/2021 15:20,7.743,
1/9/2021 15:25,7.741,
1/9/2021 15:30,7.738,
1/9/2021 15:35,7.735,
1/9/2021 15:40,7.731,
1/9/2021 15:45,7.726,
1/9/2021 15:50,7.723,
1/9/2021 15:55,7.72,
1/9/2021 16:00,7.717,
1/9/2021 16:05,7.715,
1/9/2021 16:10,7.713,
1/9/2021 16:15,7.711,
1/9/2021 16:20,7.71,
1/9/2021 16:25,7.709,
1/9/2021 16:30,7.709,
1/9/2021 16:35,7.709,
1/9/2021 16:40,7.71,
1/9/2021 16:45,7.71,
1/9/2021 16:50,7.71,
1/9/2021 16:55,7.71,
1/9/2021 17:00,7.71,
1/9/2021 17:05,7.711,
1/9/2021 17:10,7.711,
1/9/2021 17:15,7.71,
1/9/2021 17:20,7.71,
1/9/2021 17:25,7.71,
1/9/2021 17:30,7.71,
1/9/2021 17:35,7.71,
1/9/2021 17:40,7.71,
1/9/2021 17:45,7.709,
1/9/2021 17:50,7.709,
1/9/2021 17:55,7.709,
1/9/2021 18:00,7.709,
1/9/2021 18:05,7.709,
1/9/2021 18:10,7.709,
1/9/2021 18:15,7.709,
1/9/2021 18:20,7.709,
1/9/2021 18:25,7.709,
1/9/2021 18:30,7.709,
1/9/2021 18:35,7.71,
1/9/2021 18:40,7.71,
1/9/2021 18:45,7.709,
1/9/2021 18:50,7.709,
1/9/2021 18:55,7.709,
1/9/2021 19:00,7.708,
1/9/2021 19:05,7.707,
1/9/2021 19:10,7.707,
1/9/2021 19:15,7.706,
1/9/2021 19:20,7.706,
1/9/2021 19:25,7.706,
1/9/2021 19:30,7.705,
1/9/2021 19:35,7.704,
1/9/2021 19:40,7.704,
1/9/2021 19:45,7.704,
1/9/2021 19:50,7.703,
1/9/2021 19:55,7.703,
1/9/2021 20:00,7.703,
1/9/2021 20:05,7.702,
1/9/2021 20:10,7.702,
1/9/2021 20:15,7.701,
1/9/2021 20:20,7.701,
1/9/2021 20:25,7.701,
1/9/2021 20:30,7.701,
1/9/2021 20:35,7.701,
1/9/2021 20:40,7.7,
1/9/2021 20:45,7.7,
1/9/2021 20:50,7.699,
1/9/2021 20:55,7.698,
1/9/2021 21:00,7.697,
1/9/2021 21:05,7.697,
1/9/2021 21:10,7.696,
1/9/2021 21:15,7.696,
1/9/2021 21:20,7.696,
1/9/2021 21:25,7.695,
1/9/2021 21:30,7.695,
1/9/2021 21:35,7.694,
1/9/2021 21:40,7.694,
1/9/2021 21:45,7.693,
1/9/2021 21:50,7.693,
1/9/2021 21:55,7.693,
1/9/2021 22:00,7.692,
1/9/2021 22:05,7.692,
1/9/2021 22:10,7.692,
1/9/2021 22:15,7.692,
1/9/2021 22:20,7.692,
1/9/2021 22:25,7.691,
1/9/2021 22:30,7.691,
1/9/2021 22:35,7.69,
1/9/2021 22:40,7.689,
1/9/2021 22:45,7.688,
1/9/2021 22:50,7.688,
1/9/2021 22:55,7.687,
1/9/2021 23:00,7.686,
1/9/2021 23:05,7.685,
1/9/2021 23:10,7.684,
1/9/2021 23:15,7.684,
1/9/2021 23:20,7.684,
1/9/2021 23:25,7.683,
1/9/2021 23:30,7.683,
1/9/2021 23:35,7.682,
1/9/2021 23:40,7.682,
1/9/2021 23:45,7.682,
1/9/2021 23:50,7.682,
1/9/2021 23:55,7.683,
1/10/2021 0:00,7.684,
1/10/2021 0:05,7.684,
1/10/2021 0:10,7.686,
1/10/2021 0:15,7.687,
1/10/2021 0:20,7.689,
1/10/2021 0:25,7.691,
1/10/2021 0:30,7.693,
1/10/2021 0:35,7.694,
1/10/2021 0:40,7.696,
1/10/2021 0:45,7.697,
1/10/2021 0:50,7.699,
1/10/2021 0:55,7.701,
1/10/2021 1:00,7.703,
1/10/2021 1:05,7.704,
1/10/2021 1:10,7.706,
1/10/2021 1:15,7.708,
1/10/2021 1:20,7.71,
1/10/2021 1:25,7.712,
1/10/2021 1:30,7.714,
1/10/2021 1:35,7.717,
1/10/2021 1:40,7.719,
1/10/2021 1:45,7.722,
1/10/2021 1:50,7.724,
1/10/2021 1:55,7.727,
1/10/2021 2:00,7.73,
1/10/2021 2:05,7.733,
1/10/2021 2:10,7.735,
1/10/2021 2:15,7.738,
1/10/2021 2:20,7.741,
1/10/2021 2:25,7.744,
1/10/2021 2:30,7.746,
1/10/2021 2:35,7.747,
1/10/2021 2:40,7.747,
1/10/2021 2:45,7.748,
1/10/2021 2:50,7.749,
1/10/2021 2:55,7.752,
1/10/2021 3:00,7.754,
1/10/2021 3:05,7.756,
1/10/2021 3:10,7.758,
1/10/2021 3:15,7.76,
1/10/2021 3:20,7.763,
1/10/2021 3:25,7.765,
1/10/2021 3:30,7.768,
1/10/2021 3:35,7.77,
1/10/2021 3:40,7.773,
1/10/2021 3:45,7.776,
1/10/2021 3:50,7.778,
1/10/2021 3:55,7.782,
1/10/2021 4:00,7.785,
1/10/2021 4:05,7.788,
1/10/2021 4:10,7.791,
1/10/2021 4:15,7.793,
1/10/2021 4:20,7.796,
1/10/2021 4:25,7.799,
1/10/2021 4:30,7.802,
1/10/2021 4:35,7.805,
1/10/2021 4:40,7.809,
1/10/2021 4:45,7.812,
1/10/2021 4:50,7.814,
1/10/2021 4:55,7.817,
1/10/2021 5:00,7.82,
1/10/2021 5:05,7.822,
1/10/2021 5:10,7.825,
1/10/2021 5:15,7.828,
1/10/2021 5:20,7.829,
1/10/2021 5:25,7.831,
1/10/2021 5:30,7.833,
1/10/2021 5:35,7.836,
1/10/2021 5:40,7.838,
1/10/2021 5:45,7.84,
1/10/2021 5:50,7.842,
1/10/2021 5:55,7.844,
1/10/2021 6:00,7.845,
1/10/2021 6:05,7.847,
1/10/2021 6:10,7.849,
1/10/2021 6:15,7.851,
1/10/2021 6:20,7.853,
1/10/2021 6:25,7.856,
1/10/2021 6:30,7.858,
1/10/2021 6:35,7.86,
1/10/2021 6:40,7.863,
1/10/2021 6:45,7.866,
1/10/2021 6:50,7.868,
1/10/2021 6:55,7.871,
1/10/2021 7:00,7.874,
1/10/2021 7:05,7.876,
1/10/2021 7:10,7.879,
1/10/2021 7:15,7.881,
1/10/2021 7:20,7.883,
1/10/2021 7:25,7.886,
1/10/2021 7:30,7.888,
1/10/2021 7:35,7.891,
1/10/2021 7:40,7.893,
1/10/2021 7:45,7.896,
1/10/2021 7:50,7.898,
1/10/2021 7:55,7.9,
1/10/2021 8:00,7.902,
1/10/2021 8:05,7.905,
1/10/2021 8:10,7.908,
1/10/2021 8:15,7.911,
1/10/2021 8:20,7.913,
1/10/2021 8:25,7.916,
1/10/2021 8:30,7.919,
1/10/2021 8:35,7.922,
1/10/2021 8:40,7.926,
1/10/2021 8:45,7.93,
1/10/2021 8:50,7.934,
1/10/2021 8:55,7.939,
1/10/2021 9:00,7.943,
1/10/2021 9:05,7.946,
1/10/2021 9:10,7.95,
1/10/2021 9:15,7.955,
1/10/2021 9:20,7.959,
1/10/2021 9:25,7.964,
1/10/2021 9:30,7.969,
1/10/2021 9:35,7.975,
1/10/2021 9:40,7.982,
1/10/2021 9:45,7.989,
1/10/2021 9:50,7.996,
1/10/2021 9:55,8,
1/10/2021 10:00,8.01,
1/10/2021 10:05,8.02,
1/10/2021 10:10,8.02,
1/10/2021 10:15,8.03,
1/10/2021 10:20,8.04,
1/10/2021 10:25,8.04,
1/10/2021 10:30,8.05,
1/10/2021 10:35,8.06,
1/10/2021 10:40,8.07,
1/10/2021 10:45,8.08,
1/10/2021 10:50,8.09,
1/10/2021 10:55,8.1,
1/10/2021 11:00,8.1,
1/10/2021 11:05,8.11,
1/10/2021 11:10,8.12,
1/10/2021 11:15,8.13,
1/10/2021 11:20,8.15,
1/10/2021 11:25,8.16,
1/10/2021 11:30,8.17,
1/10/2021 11:35,8.18,
1/10/2021 11:40,8.19,
1/10/2021 11:45,8.2,
1/10/2021 11:50,8.22,
1/10/2021 11:55,8.23,
1/10/2021 12:00,8.24,
1/10/2021 12:05,8.26,
1/10/2021 12:10,8.27,
1/10/2021 12:15,8.28,
1/10/2021 12:20,8.29,
1/10/2021 12:25,8.3,
1/10/2021 12:30,8.31,
